n,T,method,mean_kernel_μs,std_kernel_μs
46400000,Float32,Forge v8,2206.301689147949,6.717642968073674
46400000,Float32,CUDA,2223.18172454834,6.165219461230599
46400000,UInt8,Forge v1,956.72607421875,26.479326451752247
46400000,UInt8,Forge v4,517.582893371582,0.2854392527908956
46400000,UInt8,Forge v8,531.4111709594727,4.439752569715966
46400000,UInt8,CUDA,537.8246307373047,2.8160767966491282
46500000,Float32,Forge v1,2093.5535430908203,4.270880649103929
46500000,Float32,Forge v4,2222.323417663574,4.208986491394605
46500000,Float32,Forge v8,2192.3065185546875,6.113524310454991
46500000,Float32,CUDA,2226.2096405029297,6.759586027812893
46500000,UInt8,Forge v1,992.5603866577148,37.967479807201606
46500000,UInt8,Forge v4,522.7804183959961,0.22618372393858763
46500000,UInt8,Forge v8,532.4840545654297,5.723370292830524
46500000,UInt8,CUDA,542.8791046142578,2.9308142526286085
46600000,Float32,Forge v1,2099.8477935791016,4.865660526792189
46600000,Float32,Forge v4,2222.5141525268555,6.028895155849813
46600000,Float32,Forge v8,2191.925048828125,5.911199638591272
46600000,Float32,CUDA,2222.6810455322266,4.550402477843434
46600000,UInt8,Forge v1,977.3492813110352,30.90075050249421
46600000,UInt8,Forge v4,520.5392837524414,0.31888330217582195
46600000,UInt8,Forge v8,537.3001098632812,4.946762600533297
46600000,UInt8,CUDA,543.212890625,3.3344523882002046
46700000,Float32,Forge v1,2098.6080169677734,4.770755172073655
46700000,Float32,Forge v4,2229.8812866210938,4.39018320290524
46700000,Float32,Forge v8,2218.317985534668,5.862759776593683
46700000,Float32,CUDA,2235.555648803711,4.602844099354881
46700000,UInt8,Forge v1,979.4712066650391,26.314470739829325
46700000,UInt8,Forge v4,521.5883255004883,0.29842032361854853
46700000,UInt8,Forge v8,535.5596542358398,5.911039366021249
46700000,UInt8,CUDA,543.4751510620117,2.200264644608041
46800000,Float32,Forge v1,2107.381820678711,4.902902226507562
46800000,Float32,Forge v4,2233.91056060791,8.816151823928307
46800000,Float32,Forge v8,2210.068702697754,2.3736988006467605
46800000,Float32,CUDA,2239.7994995117188,2.9655199360837043
46800000,UInt8,Forge v1,975.8710861206055,30.853171773025785
46800000,UInt8,Forge v4,523.3526229858398,0.2087581242968829
46800000,UInt8,Forge v8,538.3968353271484,5.032332927781395
46800000,UInt8,CUDA,544.3334579467773,3.1618814320796935
46900000,Float32,Forge v1,2109.7660064697266,3.5309568868514796
46900000,Float32,Forge v4,2241.4207458496094,6.616610765301865
46900000,Float32,Forge v8,2211.2131118774414,3.8480788210794863
46900000,Float32,CUDA,2253.270149230957,5.29488486897434
46900000,UInt8,Forge v1,995.3975677490234,39.33577411381286
46900000,UInt8,Forge v4,525.0930786132812,0.23033423020346067
46900000,UInt8,Forge v8,539.708137512207,4.955500836586748
46900000,UInt8,CUDA,545.7639694213867,2.92747208075178
47000000,Float32,Forge v1,2114.748954772949,5.421016136988973
47000000,Float32,Forge v4,2249.932289123535,6.360262166692932
47000000,Float32,Forge v8,2228.975296020508,3.5273776088034543
47000000,Float32,CUDA,2256.3695907592773,8.933859436014233
47000000,UInt8,Forge v1,989.4132614135742,32.27898573669314
47000000,UInt8,Forge v4,526.3090133666992,0.6766870167226157
47000000,UInt8,Forge v8,540.3280258178711,5.480804730490354
47000000,UInt8,CUDA,543.8566207885742,2.3045759050697727
47100000,Float32,Forge v1,2120.7332611083984,4.483001955722317
47100000,Float32,Forge v4,2243.375778198242,3.488125285935771
47100000,Float32,Forge v8,2224.8029708862305,5.324385051155744
47100000,Float32,CUDA,2242.898941040039,4.529534705407864
47100000,UInt8,Forge v1,986.4330291748047,29.724804411059015
47100000,UInt8,Forge v4,526.9289016723633,0.3267098234668488
47100000,UInt8,Forge v8,539.8035049438477,6.080011387511478
47100000,UInt8,CUDA,545.3348159790039,1.6211294618253116
47200000,Float32,Forge v1,2124.4287490844727,5.419617856681898
47200000,Float32,Forge v4,2250.69522857666,5.939180732837061
47200000,Float32,Forge v8,2221.035957336426,4.325324535127707
47200000,Float32,CUDA,2250.4568099975586,6.518179656713722
47200000,UInt8,Forge v1,978.08837890625,27.029466165387916
47200000,UInt8,Forge v4,530.8151245117188,0.5295540888772863
47200000,UInt8,Forge v8,539.851188659668,4.140299548075116
47200000,UInt8,CUDA,545.9070205688477,2.6574136680503937
47300000,Float32,Forge v1,2127.5758743286133,5.2138678233982
47300000,Float32,Forge v4,2261.37638092041,5.669317754768165
47300000,Float32,Forge v8,2226.4719009399414,4.466417138202512
47300000,Float32,CUDA,2263.1406784057617,6.011689788916161
47300000,UInt8,Forge v1,974.0591049194336,27.854358688261197
47300000,UInt8,Forge v4,531.5542221069336,0.3598286763086882
47300000,UInt8,Forge v8,545.7162857055664,4.637362239692892
47300000,UInt8,CUDA,549.8886108398438,3.2148711849747094
47400000,Float32,Forge v1,2131.795883178711,4.7287353269934735
47400000,Float32,Forge v4,2263.474464416504,3.8031728498589237
47400000,Float32,Forge v8,2227.306365966797,6.044118671999469
47400000,Float32,CUDA,2262.87841796875,4.6839121795888
47400000,UInt8,Forge v1,984.9071502685547,33.380682441365316
47400000,UInt8,Forge v4,528.5739898681641,0.8559488943631656
47400000,UInt8,Forge v8,545.501708984375,5.631929307469233
47400000,UInt8,CUDA,552.8926849365234,2.167730601149536
47500000,Float32,Forge v1,2136.540412902832,5.548378220199568
47500000,Float32,Forge v4,2269.5064544677734,9.866804381474136
47500000,Float32,Forge v8,2231.740951538086,7.886014621334122
47500000,Float32,CUDA,2268.218994140625,4.913454139780696
47500000,UInt8,Forge v1,999.3553161621094,31.36454579902784
47500000,UInt8,Forge v4,533.6999893188477,0.541932650287384
47500000,UInt8,Forge v8,545.6209182739258,4.192146267860074
47500000,UInt8,CUDA,549.9124526977539,2.478355746191768
47600000,Float32,Forge v1,2145.7433700561523,5.515725642909312
47600000,Float32,Forge v4,2268.7435150146484,7.214805155475136
47600000,Float32,Forge v8,2237.7729415893555,4.997888857114345
47600000,Float32,CUDA,2270.6031799316406,6.8163441366863715
47600000,UInt8,Forge v1,1000.6427764892578,34.72009072160648
47600000,UInt8,Forge v4,529.6230316162109,0.5861628505257217
47600000,UInt8,Forge v8,545.4778671264648,5.447747147879375
47600000,UInt8,CUDA,549.8886108398438,3.5331027131734283
47700000,Float32,Forge v1,2144.765853881836,5.322664742422419
47700000,Float32,Forge v4,2276.2060165405273,7.3635367904451305
47700000,Float32,Forge v8,2251.0766983032227,2.8031509533366843
47700000,Float32,CUDA,2284.1930389404297,4.909596314479856
47700000,UInt8,Forge v1,1001.5249252319336,34.39477578329249
47700000,UInt8,Forge v4,532.7224731445312,0.321840552191998
47700000,UInt8,Forge v8,549.006462097168,3.114788662566713
47700000,UInt8,CUDA,554.4900894165039,2.2025598750087396
47800000,Float32,Forge v1,2147.2692489624023,3.867397922294056
47800000,Float32,Forge v4,2290.463447570801,6.386028771574113
47800000,Float32,Forge v8,2273.845672607422,6.159838770871543
47800000,Float32,CUDA,2295.4940795898438,7.3854193086553845
47800000,UInt8,Forge v1,1006.5555572509766,32.563280561488256
47800000,UInt8,Forge v4,537.4431610107422,0.38607781097065985
47800000,UInt8,Forge v8,548.4580993652344,5.220102663241937
47800000,UInt8,CUDA,555.2291870117188,2.286278233510249
47900000,Float32,Forge v1,2156.04305267334,5.703748925147935
47900000,Float32,Forge v4,2284.7414016723633,6.878374859291714
47900000,Float32,Forge v8,2276.63516998291,6.8599856623594455
47900000,Float32,CUDA,2289.3905639648438,7.807131564397755
47900000,UInt8,Forge v1,999.3314743041992,37.65709734541425
47900000,UInt8,Forge v4,534.5344543457031,0.19466795466607237
47900000,UInt8,Forge v8,549.2925643920898,6.945991588565677
47900000,UInt8,CUDA,557.8279495239258,1.9500832602194338
48000000,Float32,Forge v1,2156.996726989746,5.281747362024795
48000000,Float32,Forge v4,2296.7100143432617,6.6400989176485306
48000000,Float32,Forge v8,2283.5493087768555,7.680919297098938
48000000,Float32,CUDA,2297.4252700805664,4.9763592337654305
48000000,UInt8,Forge v1,1006.6032409667969,28.705878553843093
48000000,UInt8,Forge v4,536.9901657104492,0.46408339566092277
48000000,UInt8,Forge v8,552.7734756469727,4.9595776562281415
48000000,UInt8,CUDA,556.6596984863281,2.5648934369334295
48100000,Float32,Forge v1,2165.4844284057617,5.405381474789565
48100000,Float32,Forge v4,2298.4743118286133,7.573100531673985
48100000,Float32,Forge v8,2285.003662109375,4.765721750438992
48100000,Float32,CUDA,2301.192283630371,2.9745577725867447
48100000,UInt8,Forge v1,1022.3627090454102,43.015223999702926
48100000,UInt8,Forge v4,537.2285842895508,0.252568699233861
48100000,UInt8,Forge v8,552.2012710571289,3.8778358220604585
48100000,UInt8,CUDA,560.2836608886719,3.174938258399674
48200000,Float32,Forge v1,2173.018455505371,4.017979909110096
48200000,Float32,Forge v4,2302.0029067993164,6.265818878652198
48200000,Float32,Forge v8,2276.6828536987305,3.1598832762734097
48200000,Float32,CUDA,2302.217483520508,6.117655349719858
48200000,UInt8,Forge v1,1013.3266448974609,46.831273266120974
48200000,UInt8,Forge v4,539.5650863647461,0.46949562987460863
48200000,UInt8,Forge v8,553.7509918212891,4.888969833965727
48200000,UInt8,CUDA,559.6160888671875,2.985895921084037
48300000,Float32,Forge v1,2175.283432006836,5.329779656362396
48300000,Float32,Forge v4,2310.800552368164,6.285695321085724
48300000,Float32,Forge v8,2283.8830947875977,5.468113926604667
48300000,Float32,CUDA,2312.7079010009766,8.150367014302242
48300000,UInt8,Forge v1,1025.7720947265625,35.07467834637254
48300000,UInt8,Forge v4,540.0180816650391,0.8182231697231134
48300000,UInt8,Forge v8,555.1815032958984,4.241498612035944
48300000,UInt8,CUDA,559.544563293457,2.1100006833854494
48400000,Float32,Forge v1,2175.3311157226562,3.868949077809043
48400000,Float32,Forge v4,2313.113212585449,5.433816939954122
48400000,Float32,Forge v8,2281.9995880126953,5.129786873866859
48400000,Float32,CUDA,2317.953109741211,9.888416755845
48400000,UInt8,Forge v1,1003.7422180175781,35.97689924564729
48400000,UInt8,Forge v4,543.3559417724609,0.4205308454934105
48400000,UInt8,Forge v8,554.8477172851562,6.2423389224413945
48400000,UInt8,CUDA,560.2598190307617,2.271450561190508
48500000,Float32,Forge v1,2182.912826538086,5.387533095714065
48500000,Float32,Forge v4,2315.044403076172,6.859571338348416
48500000,Float32,Forge v8,2290.2965545654297,6.003016007273401
48500000,Float32,CUDA,2315.211296081543,4.4049046790328354
48500000,UInt8,Forge v1,1004.6243667602539,32.63733710892562
48500000,UInt8,Forge v4,542.8791046142578,0.5619579801452538
48500000,UInt8,Forge v8,558.7100982666016,5.3409072985251544
48500000,UInt8,CUDA,565.0043487548828,1.9877749380573886
48600000,Float32,Forge v1,2190.852165222168,5.409352756930839
48600000,Float32,Forge v4,2321.600914001465,5.178862790145914
48600000,Float32,Forge v8,2284.21688079834,3.837889135178497
48600000,Float32,CUDA,2317.2855377197266,7.1879675975352795
48600000,UInt8,Forge v1,1017.4036026000977,34.79097240585165
48600000,UInt8,Forge v4,543.7374114990234,0.42352398536918096
48600000,UInt8,Forge v8,558.4955215454102,3.675136448469755
48600000,UInt8,CUDA,562.9777908325195,2.1473854932678775
48700000,Float32,Forge v1,2191.0667419433594,5.14797679287645
48700000,Float32,Forge v4,2320.9095001220703,6.875389961642027
48700000,Float32,Forge v8,2300.7631301879883,5.974171031667536
48700000,Float32,CUDA,2325.558662414551,5.574951717500443
48700000,UInt8,Forge v1,1030.564308166504,41.57080122432431
48700000,UInt8,Forge v4,542.1161651611328,0.2462376496764766
48700000,UInt8,Forge v8,560.9989166259766,5.448384762129024
48700000,UInt8,CUDA,567.4362182617188,2.190915545160011
48800000,Float32,Forge v1,2198.7199783325195,4.4155023582503325
48800000,Float32,Forge v4,2332.425117492676,6.569334455838608
48800000,Float32,Forge v8,2292.8237915039062,3.1605827745010355
48800000,Float32,CUDA,2328.2766342163086,4.643895080882821
48800000,UInt8,Forge v1,1016.5691375732422,39.4643048739848
48800000,UInt8,Forge v4,544.9295043945312,0.20105219905652233
48800000,UInt8,Forge v8,560.9273910522461,6.0462604853307
48800000,UInt8,CUDA,565.5765533447266,2.6449064409042475
48900000,Float32,Forge v1,2201.4856338500977,5.900344708410969
48900000,Float32,Forge v4,2337.527275085449,7.8930994333651014
48900000,Float32,Forge v8,2299.1180419921875,5.633947558495304
48900000,Float32,CUDA,2331.6383361816406,4.656051628410748
48900000,UInt8,Forge v1,1031.661033630371,35.44479742164919
48900000,UInt8,Forge v4,545.3586578369141,0.45236744787717525
48900000,UInt8,Forge v8,561.1181259155273,5.267138347507952
48900000,UInt8,CUDA,569.462776184082,3.355317407065161
49000000,Float32,Forge v1,2200.746536254883,5.184896099239097
49000000,Float32,Forge v4,2339.506149291992,5.8908637415051786
49000000,Float32,Forge v8,2314.925193786621,3.9083359419303902
49000000,Float32,CUDA,2349.3051528930664,6.671982051608394
49000000,UInt8,Forge v1,1017.5943374633789,42.219533170183745
49000000,UInt8,Forge v4,543.0698394775391,0.27067480668904625
49000000,UInt8,Forge v8,564.1937255859375,6.836698658608095
49000000,UInt8,CUDA,570.4641342163086,3.230256479324151
49100000,Float32,Forge v1,2209.0911865234375,5.246653502344197
49100000,Float32,Forge v4,2346.7540740966797,6.386572711583595
49100000,Float32,Forge v8,2319.931983947754,4.712747281151779
49100000,Float32,CUDA,2350.3780364990234,3.3582338069265383
49100000,UInt8,Forge v1,1023.0541229248047,32.10290403823563
49100000,UInt8,Forge v4,550.2223968505859,0.5125845431199741
49100000,UInt8,Forge v8,564.9805068969727,5.938755343416648
49100000,UInt8,CUDA,569.1289901733398,2.963922162973655
49200000,Float32,Forge v1,2213.5257720947266,4.15818528090945
49200000,Float32,Forge v4,2351.808547973633,7.271484376469347
49200000,Float32,Forge v8,2320.0035095214844,2.9816624070860827
49200000,Float32,CUDA,2359.2233657836914,6.7360457031796965
49200000,UInt8,Forge v1,1038.4082794189453,37.668324680505044
49200000,UInt8,Forge v4,549.3402481079102,0.8369212860680115
49200000,UInt8,Forge v8,565.6003952026367,5.321774709350561
49200000,UInt8,CUDA,570.6548690795898,2.6292187674320964
49300000,Float32,Forge v1,2215.719223022461,4.589101774245857
49300000,Float32,Forge v4,2350.330352783203,5.515210333791565
49300000,Float32,Forge v8,2321.8870162963867,6.504211489246181
49300000,Float32,CUDA,2361.440658569336,5.344453796601962
49300000,UInt8,Forge v1,1026.3919830322266,32.31800751932805
49300000,UInt8,Forge v4,549.8647689819336,0.3563008589976612
49300000,UInt8,Forge v8,569.1766738891602,6.281926149979927
49300000,UInt8,CUDA,574.3741989135742,3.70457772136417
49400000,Float32,Forge v1,2218.747138977051,5.579481529308342
49400000,Float32,Forge v4,2361.154556274414,6.693860792348931
49400000,Float32,Forge v8,2347.9700088500977,4.281883809350994
49400000,Float32,CUDA,2370.738983154297,5.795745938658816
49400000,UInt8,Forge v1,1043.3673858642578,36.80439529741014
49400000,UInt8,Forge v4,553.8225173950195,0.3803089813869921
49400000,UInt8,Forge v8,568.2706832885742,5.72563209122921
49400000,UInt8,CUDA,572.1092224121094,2.9441450002896126
49500000,Float32,Forge v1,2222.871780395508,5.389174099675711
49500000,Float32,Forge v4,2365.994453430176,7.475562070449697
49500000,Float32,Forge v8,2328.2289505004883,5.364329725880924
49500000,Float32,CUDA,2375.483512878418,6.891034793322126
49500000,UInt8,Forge v1,1046.8006134033203,37.87149861476785
49500000,UInt8,Forge v4,551.2475967407227,0.3803089813869921
49500000,UInt8,Forge v8,570.0111389160156,5.455104157316879
49500000,UInt8,CUDA,579.2140960693359,2.168313246127441
49600000,Float32,Forge v1,2231.478691101074,5.155639073175771
49600000,Float32,Forge v4,2374.7682571411133,6.717454925218188
49600000,Float32,Forge v8,2340.72208404541,3.507716323934041
49600000,Float32,CUDA,2374.24373626709,5.221130998645297
49600000,UInt8,Forge v1,1048.5649108886719,34.033689635290145
49600000,UInt8,Forge v4,555.109977722168,0.39014618265258716
49600000,UInt8,Forge v8,568.9144134521484,4.670408397294687
49600000,UInt8,CUDA,575.4232406616211,2.060938275637617
49700000,Float32,Forge v1,2237.224578857422,4.46210206587796
49700000,Float32,Forge v4,2373.2900619506836,7.467108514047896
49700000,Float32,Forge v8,2361.0830307006836,3.889220199328011
49700000,Float32,CUDA,2378.988265991211,9.964134612166431
49700000,UInt8,Forge v1,1049.2801666259766,30.993600166231474
49700000,UInt8,Forge v4,555.7775497436523,0.2087581242968829
49700000,UInt8,Forge v8,571.5131759643555,4.5687563952602686
49700000,UInt8,CUDA,576.6630172729492,4.836822967866396
49800000,Float32,Forge v1,2242.0406341552734,5.1563128087644765
49800000,Float32,Forge v4,2377.8915405273438,7.578894587293295
49800000,Float32,Forge v8,2367.687225341797,5.94061619724429
49800000,Float32,CUDA,2386.7130279541016,4.968420476431139
49800000,UInt8,Forge v1,1049.9954223632812,37.64933938935482
49800000,UInt8,Forge v4,557.708740234375,0.33340735377316527
49800000,UInt8,Forge v8,572.6099014282227,5.737533185035161
49800000,UInt8,CUDA,577.7120590209961,2.5392791259419125
49900000,Float32,Forge v1,2247.3812103271484,4.364210682314509
49900000,Float32,Forge v4,2388.02433013916,5.756655418062486
49900000,Float32,Forge v8,2349.9488830566406,4.895424944957961
49900000,Float32,CUDA,2386.7368698120117,5.201739994587149
49900000,UInt8,Forge v1,1046.3476181030273,34.362073979465315
49900000,UInt8,Forge v4,558.9485168457031,0.30157829858478347
49900000,UInt8,Forge v8,575.3517150878906,6.005119892666308
49900000,UInt8,CUDA,577.9504776000977,2.5738657057926946
50000000,Float32,Forge v1,2244.710922241211,5.37720674643112
50000000,Float32,Forge v4,2391.529083251953,5.294109468044247
50000000,Float32,Forge v8,2364.5639419555664,4.497138738924183
50000000,Float32,CUDA,2399.611473083496,7.344298479570443
