n,T,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
346002,Float32,Forge v8,3.0279159545898438,0.160920276095999,35.1081,43.56051884052296
346002,Float32,Forge v16,4.38690185546875,0.20105219905652233,50.0704,33.83436341354748
352447,Float32,CUDA,8.249282836914062,1.1250393148540745,30.483,30.5878120281047
352447,Float32,Forge v1,3.4570693969726562,0.16858739404357612,35.3106,40.51326107502743
352447,Float32,Forge v4,2.7418136596679688,0.20261683120698867,49.1054,47.12170423771478
352447,Float32,Forge v8,3.0517578125,0.10052609952826116,34.0882,39.63656771719771
352447,Float32,Forge v16,4.458427429199219,0.22618372393858763,37.6725,45.28999467689672
359013,Float32,CUDA,7.1048736572265625,0.9913422984767072,30.3495,33.03714757747036
359013,Float32,Forge v1,3.4809112548828125,0.20105219905652233,52.069300000000005,43.403244883943366
359013,Float32,Forge v4,2.765655517578125,0.16670367688658264,34.0675,39.58700198086909
359013,Float32,Forge v8,2.9325485229492188,0.160920276095999,42.576800000000006,42.864318716931294
359013,Float32,Forge v16,4.4345855712890625,0.16670367688658264,47.513400000000004,79.81818047175858
365701,Float32,CUDA,7.82012939453125,1.2705719561075428,52.0159,50.55940808472522
365701,Float32,Forge v1,3.337860107421875,0.19466795466607237,36.7028,47.049241573294495
365701,Float32,Forge v4,2.7894973754882812,0.160920276095999,34.183800000000005,40.263772547208404
365701,Float32,Forge v8,2.9802322387695312,0.12565762441032646,37.87,50.113751415044646
365701,Float32,Forge v16,4.482269287109375,0.1880671114317454,57.127300000000005,47.77002998638372
372514,Float32,CUDA,11.515617370605469,1.557546403247976,48.0814,35.89293834044673
372514,Float32,Forge v1,3.5524368286132812,0.17592067417445703,34.7727,41.14205072145367
372514,Float32,Forge v4,2.7179718017578125,0.20105219905652233,35.5336,43.18185973350898
372514,Float32,Forge v8,3.0517578125,0.10052609952826116,37.4485,48.87347946881712
372514,Float32,Forge v16,4.291534423828125,0.11239159602905076,66.9854,63.742779441544066
379453,Float32,CUDA,10.323524475097656,1.0180594304339012,40.0974,40.46692429132711
379453,Float32,Forge v1,3.6001205444335938,0.13533740334452313,45.5394,56.252269521030584
379453,Float32,Forge v4,2.6941299438476562,0.2764467737027182,49.9358,52.792621144331235
379453,Float32,Forge v8,2.9802322387695312,0.23170121092976334,33.7254,44.933944538869746
379453,Float32,Forge v16,4.291534423828125,0.19466795466607237,35.4075,44.602416873353896
386522,Float32,CUDA,6.0558319091796875,0.5528935474054364,29.2407,33.48618302474421
386522,Float32,Forge v1,3.5524368286132812,0.2087581242968829,33.7791,42.64974652901103
386522,Float32,Forge v4,2.7894973754882812,0.11516711510173033,52.0638,93.87142538339936
386522,Float32,Forge v8,3.1709671020507812,0.19628348406519047,37.8416,50.87393278421998
386522,Float32,Forge v16,4.3392181396484375,0.15078914929239173,39.0334,47.56011343832841
393723,Float32,CUDA,7.414817810058594,1.3693798701834954,32.3052,37.87783269289719
393723,Float32,Forge v1,3.6716461181640625,0.1231188248382383,53.6724,87.8128780851647
393723,Float32,Forge v4,3.0040740966796875,0.23033423020346067,37.3315,48.5019646411932
393723,Float32,Forge v8,3.0994415283203125,0.22478319205810152,37.6724,49.16748264226854
393723,Float32,Forge v16,4.458427429199219,0.19628348406519047,40.4305,51.31109508402858
401057,Float32,CUDA,7.0095062255859375,1.2575811033155113,48.8815,49.608957312274875
401057,Float32,Forge v1,3.62396240234375,0.2190915545160011,37.7759,49.685085520819136
401057,Float32,Forge v4,2.86102294921875,0.19466795466607237,42.7157,46.06104744563338
401057,Float32,Forge v8,3.0040740966796875,0.20105219905652233,36.5651,46.76409635476534
401057,Float32,Forge v16,4.410743713378906,0.12565762441032646,55.8643,54.851874500634295
408529,Float32,CUDA,10.418891906738281,1.066536436676712,32.964,38.05824434556416
408529,Float32,Forge v1,3.62396240234375,0.10052609952826116,37.0553,46.96983564196637
408529,Float32,Forge v4,3.0279159545898438,0.160920276095999,50.496199999999995,56.30291715710652
408529,Float32,Forge v8,3.0279159545898438,0.160920276095999,53.0051,85.07503101308737
408529,Float32,Forge v16,4.410743713378906,0.25752149814001163,81.18780000000001,90.64663726900065
416139,Float32,CUDA,10.395050048828125,0.7301129708516344,45.2347,42.218488269819524
416139,Float32,Forge v1,3.6954879760742188,0.16858739404357612,74.56389999999999,97.57737246633225
416139,Float32,Forge v4,3.0040740966796875,0.23033423020346067,47.366699999999994,72.31398081522302
416139,Float32,Forge v8,3.0517578125,0.1880671114317454,49.024,69.05034435508308
416139,Float32,Forge v16,4.38690185546875,0.16670367688658264,54.5835,52.928358799103776
423891,Float32,CUDA,8.96453857421875,0.8042087962260893,33.54,35.39248227142782
423891,Float32,Forge v1,3.719329833984375,0.1231188248382383,61.188900000000004,111.22705535520072
423891,Float32,Forge v4,2.9802322387695312,0.23170121092976334,52.3332,78.49638447979625
423891,Float32,Forge v8,3.0279159545898438,0.160920276095999,47.1986,72.83878571689064
423891,Float32,Forge v16,4.458427429199219,0.19628348406519047,44.094,58.62534893712787
431788,Float32,CUDA,11.730194091796875,1.869893540681552,32.5701,38.95471695143819
431788,Float32,Forge v1,3.7670135498046875,0.10052609952826116,41.161,44.08157188919449
431788,Float32,Forge v4,3.0279159545898438,0.160920276095999,34.5306,40.326025713206874
431788,Float32,Forge v8,3.1232833862304688,0.237090331557215,43.9574,52.01258581065847
431788,Float32,Forge v16,4.458427429199219,0.22618372393858763,40.2273,50.622200099363525
439832,Float32,CUDA,7.2479248046875,0.9281667913218455,33.4209,38.92415834657044
439832,Float32,Forge v1,3.8862228393554688,0.22618372393858763,55.601699999999994,51.479895868948475
439832,Float32,Forge v4,2.9802322387695312,0.12565762441032646,32.3138,37.37902156974031
439832,Float32,Forge v8,3.1709671020507812,0.22618372393858763,34.0359,38.45224006897677
439832,Float32,Forge v16,5.984306335449219,0.3633222405326354,49.720800000000004,55.31371116097708
448025,Float32,CUDA,7.605552673339844,1.2885881515358162,38.0125,48.71109030748998
448025,Float32,Forge v1,3.814697265625,0.19466795466607237,47.761,56.638579439185165
448025,Float32,Forge v4,3.147125244140625,0.2462376496764766,45.192099999999996,67.41668820510574
448025,Float32,Forge v8,3.147125244140625,0.1880671114317454,51.0666,60.98208711526143
448025,Float32,Forge v16,6.222724914550781,0.17592067417445703,41.0342,48.770649078222355
456372,Float32,CUDA,7.462501525878906,0.8030298919085902,37.1336,44.790386084515944
456372,Float32,Forge v1,3.910064697265625,0.20105219905652233,37.3671,47.77849088461367
456372,Float32,Forge v4,3.0040740966796875,0.16670367688658264,38.026900000000005,49.18944944791402
456372,Float32,Forge v8,3.1232833862304688,0.2087581242968829,38.5078,52.158393569332
456372,Float32,Forge v16,6.0558319091796875,0.16670367688658264,39.7884,45.50736083853786
464873,Float32,CUDA,7.510185241699219,0.8723933855732341,45.0697,45.821346696951444
464873,Float32,Forge v1,4.076957702636719,0.17592067417445703,36.3896,44.99266971457067
464873,Float32,Forge v4,3.0040740966796875,0.16670367688658264,53.124300000000005,74.29074006309416
464873,Float32,Forge v8,3.2186508178710938,0.20261683120698867,48.9176,84.34134927806434
464873,Float32,Forge v16,6.198883056640625,0.22478319205810152,40.8346,47.91082838681785
473533,Float32,CUDA,7.2002410888671875,1.4688510961084902,36.1028,43.03426038970449
473533,Float32,Forge v1,4.029273986816406,0.13533740334452313,37.723800000000004,45.76418620809169
473533,Float32,Forge v4,2.9802322387695312,0.20261683120698867,35.2904,43.354019949967984
473533,Float32,Forge v8,3.0994415283203125,0.15894571940104166,54.0469,54.581761521287184
473533,Float32,Forge v16,6.461143493652344,0.07539457464619587,40.3044,47.836458685818286
482355,Float32,CUDA,7.271766662597656,0.6577549520034333,48.8943,47.065364535930236
482355,Float32,Forge v1,4.00543212890625,0.1880671114317454,34.7314,40.54747155618955
482355,Float32,Forge v4,2.956390380859375,0.16670367688658264,33.0115,42.299402557509275
482355,Float32,Forge v8,3.1948089599609375,0.23033423020346067,58.1225,103.98082609174743
482355,Float32,Forge v16,6.29425048828125,0.16670367688658264,51.3961,71.35754340011995
491341,Float32,CUDA,10.347366333007812,1.5212359255479684,29.3514,30.270805510700683
491341,Float32,Forge v1,4.100799560546875,0.10052609952826116,38.129,49.4179158200748
491341,Float32,Forge v4,3.0040740966796875,0.16670367688658264,34.6461,41.00331455558739
491341,Float32,Forge v8,3.0755996704101562,0.237090331557215,37.4676,48.82124381227682
491341,Float32,Forge v16,6.389617919921875,0.2462376496764766,39.4657,41.33250573916101
500494,Float32,CUDA,8.869171142578125,1.3801761211454016,31.8098,33.78450000550877
500494,Float32,Forge v1,4.00543212890625,0.10052609952826116,44.2057,45.736957871555525
500494,Float32,Forge v4,3.0040740966796875,0.20105219905652233,34.6773,39.78680426989721
500494,Float32,Forge v8,3.0517578125,0.1880671114317454,34.0634,38.18617968497678
500494,Float32,Forge v16,6.413459777832031,0.237090331557215,37.9923,39.356794435438125
509818,Float32,CUDA,7.605552673339844,0.8592629700200086,30.112,32.167691344646485
509818,Float32,Forge v1,4.124641418457031,0.160920276095999,38.2011,48.405928827526445
509818,Float32,Forge v4,3.1232833862304688,0.17592067417445703,38.435900000000004,50.493503730568044
509818,Float32,Forge v8,3.0279159545898438,0.252568699233861,36.6849,46.57226152848687
509818,Float32,Forge v16,6.270408630371094,0.22618372393858763,41.0745,44.538800755321446
519315,Float32,CUDA,7.915496826171875,0.8320015162342326,48.091800000000006,44.17785346830091
519315,Float32,Forge v1,4.172325134277344,0.20261683120698867,57.0069,59.13147713255419
519315,Float32,Forge v4,3.4332275390625,0.16670367688658264,37.6635,48.06471936473895
519315,Float32,Forge v8,3.8623809814453125,0.1880671114317454,37.5681,44.077637833587325
519315,Float32,Forge v16,6.29425048828125,0.27985281724387817,42.7631,49.864062934364085
528989,Float32,CUDA,7.3909759521484375,1.3626756826625066,31.2978,34.59886511562032
528989,Float32,Forge v1,4.315376281738281,0.2087581242968829,53.0496,54.19928008172966
528989,Float32,Forge v4,3.4093856811523438,0.2764467737027182,36.6722,45.986201263229205
528989,Float32,Forge v8,3.8623809814453125,0.1880671114317454,39.008,46.985506247494385
528989,Float32,Forge v16,6.2465667724609375,0.2190915545160011,41.950900000000004,51.4076940900441
538844,Float32,CUDA,6.771087646484375,0.7639322179602251,48.6856,67.63057586164544
538844,Float32,Forge v1,4.2438507080078125,0.2462376496764766,39.1054,51.17324776395486
538844,Float32,Forge v4,3.3140182495117188,0.2087581242968829,36.8738,44.64593326708368
538844,Float32,Forge v8,3.8623809814453125,0.15078914929239173,46.2579,52.46975231385962
538844,Float32,Forge v16,6.461143493652344,0.07539457464619587,54.5126,47.54152021876363
548882,Float32,CUDA,8.249282836914062,2.100249819330715,41.1352,64.00076884052079
548882,Float32,Forge v1,4.2438507080078125,0.10052609952826116,67.1522,81.48650140128866
548882,Float32,Forge v4,3.5047531127929688,0.22618372393858763,45.6486,58.998616820321395
548882,Float32,Forge v8,3.814697265625,0.11239159602905076,128.3894,219.04751786374266
548882,Float32,Forge v16,6.413459777832031,0.2087581242968829,41.0524,47.99973476361903
559107,Float32,CUDA,8.535385131835938,0.9913422984767072,32.413599999999995,38.082007752859994
559107,Float32,Forge v1,4.38690185546875,0.16670367688658264,57.0874,60.75413332843198
559107,Float32,Forge v4,3.6716461181640625,0.20105219905652233,41.6166,57.97525132943462
559107,Float32,Forge v8,4.029273986816406,0.345501345305191,37.8157,46.828765433343534
559107,Float32,Forge v16,6.4373016357421875,0.19466795466607237,44.942,57.304244851494204
569523,Float32,CUDA,9.703636169433594,0.8030298919085902,46.4553,62.29547756378469
569523,Float32,Forge v1,4.5299530029296875,0.2513152488206529,46.2999,68.86057351949178
569523,Float32,Forge v4,3.4809112548828125,0.1231188248382383,38.004599999999996,49.422582688483615
569523,Float32,Forge v8,4.100799560546875,0.31389264517039456,39.234300000000005,51.46199026692742
569523,Float32,Forge v16,6.318092346191406,0.16858739404357612,42.7149,50.639342326012795
580132,Float32,CUDA,7.128715515136719,1.0864843909031152,35.8872,43.030386859623846
580132,Float32,Forge v1,4.410743713378906,0.23170121092976334,47.559400000000004,70.99377388225284
580132,Float32,Forge v4,3.3855438232421875,0.1880671114317454,46.023199999999996,67.38595008984522
580132,Float32,Forge v8,3.9815902709960938,0.2764467737027182,46.0485,71.62269870066798
580132,Float32,Forge v16,6.413459777832031,0.17592067417445703,54.190599999999996,52.39937285078472
590940,Float32,CUDA,7.081031799316406,1.2263051111529386,32.5023,37.02100613630652
590940,Float32,Forge v1,4.6253204345703125,0.1231188248382383,5471.2348,17122.8384680966
590940,Float32,Forge v4,3.4093856811523438,0.252568699233861,35.1239,40.26015417382303
590940,Float32,Forge v8,4.124641418457031,0.29842032361854853,37.0712,41.472293095779285
590940,Float32,Forge v16,6.4373016357421875,0.19466795466607237,39.656699999999994,43.25290481715907
601948,Float32,CUDA,7.0095062255859375,1.1744787344558185,48.947900000000004,45.16603174080174
601948,Float32,Forge v1,4.506111145019531,0.07539457464619587,36.770199999999996,44.49513518177515
601948,Float32,Forge v4,3.5524368286132812,0.17592067417445703,36.196,39.49557000756189
601948,Float32,Forge v8,4.076957702636719,0.17592067417445703,37.0911,45.34825682169785
601948,Float32,Forge v16,6.4373016357421875,0.22478319205810152,42.2894,43.55890011161133
613162,Float32,CUDA,6.937980651855469,1.115171594852514,33.19,37.39594004998701
613162,Float32,Forge v1,4.553794860839844,0.13533740334452313,50.482699999999994,49.75837448678028
613162,Float32,Forge v4,3.62396240234375,0.2190915545160011,38.655199999999994,50.08843036914257
613162,Float32,Forge v8,4.172325134277344,0.20261683120698867,39.6387,48.63950041101711
613162,Float32,Forge v16,6.4373016357421875,0.15894571940104166,40.715,46.92365483539311
624584,Float32,CUDA,6.866455078125,0.8243753102550468,32.0383,35.612489382393804
624584,Float32,Forge v1,4.6253204345703125,0.20105219905652233,37.234199999999994,45.47864914391758
624584,Float32,Forge v4,3.6716461181640625,0.16670367688658264,37.0429,46.696063632459065
624584,Float32,Forge v8,4.363059997558594,0.22618372393858763,46.7836,54.518087421005916
624584,Float32,Forge v16,6.5326690673828125,0.20105219905652233,57.1713,49.304069487326416
636220,Float32,CUDA,6.461143493652344,0.9161811057379785,32.1573,36.907223237765024
636220,Float32,Forge v1,4.601478576660156,0.19628348406519047,39.5628,52.99545961851618
636220,Float32,Forge v4,3.62396240234375,0.2190915545160011,55.0387,57.939898837885835
636220,Float32,Forge v8,4.38690185546875,0.16670367688658264,37.8792,46.14830459339155
636220,Float32,Forge v16,6.8187713623046875,0.2562922715599871,43.503099999999996,50.45791118337033
648072,Float32,CUDA,8.940696716308594,2.4398297362341483,79.8377,70.09491375279029
648072,Float32,Forge v1,4.8160552978515625,0.15078914929239173,38.8468,47.61687502182861
648072,Float32,Forge v4,3.6001205444335938,0.237090331557215,49.0156,58.54733527895753
648072,Float32,Forge v8,4.410743713378906,0.12565762441032646,38.0457,46.37796189055985
648072,Float32,Forge v16,6.580352783203125,0.20105219905652233,49.2147,61.00221095091554
660145,Float32,CUDA,7.534027099609375,1.1080694235441446,32.3039,36.67502214329408
660145,Float32,Forge v1,4.935264587402344,0.11516711510173033,37.449,45.30465016603336
660145,Float32,Forge v4,3.8862228393554688,0.19628348406519047,43.4626,46.282756609538474
660145,Float32,Forge v8,4.458427429199219,0.160920276095999,47.3629,54.01885962935126
660145,Float32,Forge v16,6.67572021484375,0.2753020616481904,52.7572,84.0869284858103
672443,Float32,CUDA,7.700920104980469,1.9042002336352797,32.895300000000006,38.931481457241716
672443,Float32,Forge v1,4.887580871582031,0.16858739404357612,40.8973,46.67251744525656
672443,Float32,Forge v4,3.9577484130859375,0.321840552191998,37.8612,48.47868243488289
672443,Float32,Forge v8,4.673004150390625,0.30157829858478347,38.8456,46.756691093836444
672443,Float32,Forge v16,6.961822509765625,0.2190915545160011,42.726800000000004,50.320699815836775
684970,Float32,CUDA,8.559226989746094,1.23860434186988,32.8054,35.48782716556951
684970,Float32,Forge v1,5.14984130859375,0.3761342228634908,36.5413,39.30615893229852
684970,Float32,Forge v4,4.029273986816406,0.2623808228050737,34.272800000000004,38.15697303333516
684970,Float32,Forge v8,4.887580871582031,0.2809789900726269,44.0042,43.493571340550496
684970,Float32,Forge v16,6.937980651855469,0.2854392527908956,38.0319,38.9605152728018
697730,Float32,CUDA,7.4863433837890625,2.8504068719812894,29.8208,29.91590061711887
697730,Float32,Forge v1,4.9591064453125,0.2462376496764766,32.369099999999996,37.28615347835053
697730,Float32,Forge v4,3.9339065551757812,0.12565762441032646,31.622400000000003,36.575208352714064
697730,Float32,Forge v8,4.5299530029296875,0.15894571940104166,32.4675,37.88616319464286
697730,Float32,Forge v16,7.128715515136719,0.3067693561811254,54.5805,58.70379066929532
710728,Float32,CUDA,7.2956085205078125,1.0251690862399483,32.1525,35.90278118366629
710728,Float32,Forge v1,5.078315734863281,0.2764467737027182,44.8347,45.56516518874675
710728,Float32,Forge v4,4.124641418457031,0.3563008589976612,48.8019,49.16471183786193
710728,Float32,Forge v8,4.696846008300781,0.19628348406519047,37.4207,44.89649242931519
710728,Float32,Forge v16,6.771087646484375,0.30157829858478347,39.6768,43.02948775432959
723968,Float32,CUDA,3.910064697265625,0.4083389466179253,30.2226,33.11811101765584
723968,Float32,Forge v1,5.6743621826171875,0.27067480668904625,38.057,41.897903790046584
723968,Float32,Forge v4,4.315376281738281,0.2854392527908956,35.0048,37.54820351613228
723968,Float32,Forge v8,5.078315734863281,0.160920276095999,38.5681,46.23271986963825
723968,Float32,Forge v16,7.152557373046875,0.2513152488206529,40.3725,45.96635319267054
737455,Float32,CUDA,7.367134094238281,1.05701891060961,34.590199999999996,37.07185517882805
737455,Float32,Forge v1,6.008148193359375,0.2462376496764766,39.6404,51.519013746167325
737455,Float32,Forge v4,4.7206878662109375,0.38607781097065985,36.220800000000004,42.815861860348484
737455,Float32,Forge v8,5.14984130859375,0.23033423020346067,40.5658,52.06251236691865
737455,Float32,Forge v16,7.2002410888671875,0.15078914929239173,60.606300000000005,48.750345956721176
751193,Float32,CUDA,9.274482727050781,1.8380407669474281,30.7532,30.189460448603214
751193,Float32,Forge v1,6.3419342041015625,0.5528935474054364,48.4877,60.85269226044517
751193,Float32,Forge v4,4.744529724121094,0.42723592299511,60.011,109.10735843399584
751193,Float32,Forge v8,5.030632019042969,0.2087581242968829,36.081900000000005,40.45507123120935
751193,Float32,Forge v16,7.1048736572265625,0.2462376496764766,42.561099999999996,51.53790296136965
765187,Float32,CUDA,8.96453857421875,1.3956484107027176,33.092699999999994,34.47575116915913
765187,Float32,Forge v1,7.0095062255859375,0.42352398536918096,58.779199999999996,56.57444854113324
765187,Float32,Forge v4,5.9604644775390625,0.22478319205810152,38.374900000000004,46.17449083988067
765187,Float32,Forge v8,5.4836273193359375,0.3554134333133363,54.6147,84.06835116082627
765187,Float32,Forge v16,7.414817810058594,0.3267098234668488,66.5162,59.04771238545619
779442,Float32,CUDA,8.511543273925781,0.9865524059093935,33.4435,36.380498369471404
779442,Float32,Forge v1,6.866455078125,0.5818368663064043,40.6367,50.1882611198409
779442,Float32,Forge v4,5.53131103515625,0.5125845431199741,38.9645,48.070025017329314
779442,Float32,Forge v8,6.008148193359375,0.33340735377316527,41.683800000000005,43.97854795693009
779442,Float32,Forge v16,7.319450378417969,0.11516711510173033,40.968900000000005,42.10028702053123
793962,Float32,CUDA,8.749961853027344,1.18970632075068,37.2317,37.88197177212987
793962,Float32,Forge v1,7.748603820800781,0.6181537781597791,41.986,51.33634962133989
793962,Float32,Forge v4,6.3419342041015625,0.6277852903407891,40.864599999999996,45.84327270458192
793962,Float32,Forge v8,6.556510925292969,0.2809789900726269,44.469199999999994,53.08424950083279
793962,Float32,Forge v16,7.843971252441406,0.3803089813869921,41.0313,43.25757820839669
808752,Float32,CUDA,9.584426879882812,0.7688768146799612,34.9745,34.02842365582043
808752,Float32,Forge v1,8.702278137207031,0.7041313309140742,38.895199999999996,39.16759315443203
808752,Float32,Forge v4,7.319450378417969,0.4905477956775336,38.5291,40.036131552081244
808752,Float32,Forge v8,7.605552673339844,0.48276082828799693,39.185900000000004,42.183582853074746
808752,Float32,Forge v16,8.559226989746094,0.5082536365292702,50.8378,64.09238649498256
823819,Float32,CUDA,11.396408081054688,0.8089072322845123,36.4874,34.21400206932829
823819,Float32,Forge v1,10.180473327636719,0.5845443582036747,41.9205,41.74176917735466
823819,Float32,Forge v4,8.940696716308594,0.9553285662469314,49.0096,47.579072176278885
823819,Float32,Forge v8,9.012222290039062,1.0591081777545726,40.4861,42.284302933174196
823819,Float32,Forge v16,9.751319885253906,0.8216894166032684,48.9423,42.47944526748594
839166,Float32,CUDA,11.944770812988281,0.4558445739650722,38.502199999999995,34.47408500695364
839166,Float32,Forge v1,11.277198791503906,0.6558316877930246,57.329800000000006,59.31039489143348
839166,Float32,Forge v4,10.061264038085938,1.1883783748956518,50.985699999999994,63.82569153570613
839166,Float32,Forge v8,10.10894775390625,1.358962663001954,49.6445,61.34881698080611
839166,Float32,Forge v16,10.87188720703125,1.0966102797610182,56.806400000000004,76.14118632616356
854798,Float32,CUDA,15.926361083984375,1.832362211475957,66.6918,74.47822840535346
854798,Float32,Forge v1,11.801719665527344,0.5534644237035163,53.1094,66.61335386675692
854798,Float32,Forge v4,10.347366333007812,0.9746366956555615,54.221,59.336767739554006
854798,Float32,Forge v8,10.2996826171875,1.2804752388714364,41.913599999999995,41.826367383373
854798,Float32,Forge v16,11.420249938964844,1.228363534945174,70.9243,76.46883249046998
870722,Float32,CUDA,14.209747314453125,4.105294398540338,47.9601,39.95674370963902
870722,Float32,Forge v1,11.897087097167969,0.54425855217819,60.9551,47.76299980214811
870722,Float32,Forge v4,10.633468627929688,0.9005365673202066,58.997,46.684957137057424
870722,Float32,Forge v8,10.514259338378906,1.1376006194608586,43.9512,46.93796251507586
870722,Float32,Forge v16,14.162063598632812,1.5942184344126171,70.44210000000001,56.14616783291823
886943,Float32,CUDA,14.257431030273438,3.6328747119043103,40.6079,37.333828501031675
886943,Float32,Forge v1,12.445449829101562,0.643681104383996,44.5456,43.15945554748757
886943,Float32,Forge v4,10.943412780761719,0.7322724342212323,52.718,71.07896589318422
886943,Float32,Forge v8,10.514259338378906,0.9954748961208179,62.255,57.904913167095664
886943,Float32,Forge v16,14.781951904296875,0.95367431640625,61.8089,56.150668482119514
903466,Float32,CUDA,14.019012451171875,1.779908203019386,61.779300000000006,70.80759566294189
903466,Float32,Forge v1,12.755393981933594,0.6282881220516323,43.8176,41.158913154315
903466,Float32,Forge v4,11.348724365234375,0.8425622482743944,45.1015,46.94426248755006
903466,Float32,Forge v8,11.157989501953125,1.0349795402590247,43.188900000000004,41.95900410175522
903466,Float32,Forge v16,15.282630920410156,0.6691784679101589,51.3293,50.452305953356706
920297,Float32,CUDA,13.446807861328125,1.1194112689755127,42.6049,40.72004281391004
920297,Float32,Forge v1,13.017654418945312,0.6176426959904178,54.5357,52.20228661881904
920297,Float32,Forge v4,11.801719665527344,0.6480815581599907,45.9972,48.195737761756476
920297,Float32,Forge v8,11.348724365234375,0.8120244200671387,45.8778,47.432881644136565
920297,Float32,Forge v16,15.6402587890625,0.9144560409318623,63.1683,51.41175628427153
937441,Float32,CUDA,13.780593872070312,0.5125845431199741,41.3188,33.16082068345112
937441,Float32,Forge v1,13.327598571777344,0.7235959142106398,45.7671,43.25109733855187
937441,Float32,Forge v4,11.706352233886719,0.5780250722875017,44.0905,38.979011931636585
937441,Float32,Forge v8,11.491775512695312,0.7438252103676853,44.305800000000005,43.850712982421015
937441,Float32,Forge v16,15.974044799804688,0.6456405643332768,52.1554,49.188093489741554
954904,Float32,CUDA,14.019012451171875,0.643681104383996,40.926,35.4287176705251
954904,Float32,Forge v1,13.73291015625,0.7721556219413197,46.7677,43.434979291017406
954904,Float32,Forge v4,11.920928955078125,0.4634024218595267,45.4835,45.96002910561403
954904,Float32,Forge v8,12.230873107910156,0.8994839233983938,61.749300000000005,48.989481973288015
954904,Float32,Forge v16,16.117095947265625,0.8647582059692028,50.6344,42.99604632004617
972693,Float32,CUDA,14.376640319824219,0.8994839233983938,43.696,41.15193320691832
972693,Float32,Forge v1,13.995170593261719,0.40601221003356935,47.8605,44.96109112023664
972693,Float32,Forge v4,12.302398681640625,0.27985281724387817,54.3985,65.66699309944245
972693,Float32,Forge v8,12.421607971191406,0.7493241352286764,48.2566,45.96569872125663
972693,Float32,Forge v16,16.307830810546875,0.7472139532434564,49.3325,41.91195995112189
990814,Float32,CUDA,14.352798461914062,1.004003632695119,41.593199999999996,35.12472428614605
990814,Float32,Forge v1,14.400482177734375,0.5295540888772863,63.2176,54.7201889214575
990814,Float32,Forge v4,12.373924255371094,0.2087581242968829,45.605599999999995,44.90282775851774
990814,Float32,Forge v8,12.469291687011719,0.7459449787303489,60.958,53.843035367218626
990814,Float32,Forge v16,16.117095947265625,0.505137398467722,50.378800000000005,46.1767832472842
1009272,Float32,CUDA,14.400482177734375,1.0002220613194956,40.9115,34.607384045894015
1009272,Float32,Forge v1,14.662742614746094,0.5057621821307284,46.200199999999995,42.10670386529917
1009272,Float32,Forge v4,12.469291687011719,0.252568699233861,55.7881,73.3387253524509
1009272,Float32,Forge v8,13.041496276855469,0.6558316877930246,45.956199999999995,43.82598034347511
1009272,Float32,Forge v16,16.546249389648438,0.6762201749859698,88.9873,76.88176728089265
1028073,Float32,CUDA,14.805793762207031,0.54425855217819,42.6061,35.9244711627356
1028073,Float32,Forge v1,14.925003051757812,0.5413496133780925,49.1782,46.43631341190737
1028073,Float32,Forge v4,12.850761413574219,0.2854392527908956,65.6723,56.135766378486366
1028073,Float32,Forge v8,13.279914855957031,0.5952511886302314,66.5989,56.31058595454717
1028073,Float32,Forge v16,16.498565673828125,0.5925926171082575,51.9519,47.69745779493914
1047225,Float32,CUDA,14.948844909667969,0.9064784604777572,41.995,35.19839500128759
1047225,Float32,Forge v1,15.306472778320312,0.5708785055817912,47.1301,43.6638687562917
1047225,Float32,Forge v4,12.850761413574219,0.237090331557215,43.8116,37.954118002896315
1047225,Float32,Forge v8,14.328956604003906,0.8881780987388935,47.7621,44.59009839876013
1047225,Float32,Forge v16,16.880035400390625,0.4175162485937658,67.5363,69.94196245944046
1066734,Float32,CUDA,15.425682067871094,0.3563008589976612,51.763,55.33772122160435
1066734,Float32,Forge v1,15.377998352050781,0.49311612629854107,59.2554,68.60841844231331
1066734,Float32,Forge v4,13.089179992675781,0.42723592299511,58.548199999999994,71.29139830115083
1066734,Float32,Forge v8,14.805793762207031,0.5780250722875017,56.8015,61.96495668655523
1066734,Float32,Forge v16,17.1661376953125,0.3554134333133363,53.262800000000006,49.718400000625756
1086606,Float32,CUDA,15.330314636230469,1.0118365149753403,53.4493,63.844682606480404
1086606,Float32,Forge v1,15.83099365234375,0.4661203479326623,49.2695,48.53497009888849
1086606,Float32,Forge v4,13.232231140136719,0.4389032132302626,58.1184,68.98736541522175
1086606,Float32,Forge v8,15.354156494140625,0.5642013342952362,59.4309,69.65858159376745
1086606,Float32,Forge v16,17.309188842773438,0.6572746635480032,64.4092,75.95236640567707
1106848,Float32,CUDA,15.926361083984375,0.7000832731102384,49.4734,51.81909450771984
1106848,Float32,Forge v1,16.164779663085938,0.36935647451471487,57.3024,65.69264459621371
1106848,Float32,Forge v4,13.73291015625,0.6277852903407891,46.46,43.1552713170065
1106848,Float32,Forge v8,15.568733215332031,0.5952511886302314,47.6006,37.317284027050455
1106848,Float32,Forge v16,17.595291137695312,0.5708785055817912,71.4724,62.31622207775792
1127468,Float32,CUDA,16.28398895263672,0.9203080685433761,66.0566,66.68591803405307
1127468,Float32,Forge v1,16.450881958007812,0.3727607536175592,59.6186,48.78032140161075
1127468,Float32,Forge v4,13.73291015625,0.5752868992759024,59.0784,81.80231398275562
